19 окт. 2025 16:49:09,762 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@352192903
19 окт. 2025 16:49:09,784 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@352192903
19 окт. 2025 16:49:12,056 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@702066690
19 окт. 2025 16:49:12,056 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@179877660
19 окт. 2025 16:49:12,351 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@242887356
19 окт. 2025 16:49:12,351 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@830217190
19 окт. 2025 16:49:12,351 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1169676227
19 окт. 2025 16:49:12,351 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@467527574
19 окт. 2025 16:49:12,351 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1828732375
19 окт. 2025 16:49:12,351 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1773305638
19 окт. 2025 16:49:12,351 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2116377319
19 окт. 2025 16:49:12,351 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@978232009
19 окт. 2025 16:49:12,386 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@913685885
19 окт. 2025 16:49:12,391 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1962706656
19 окт. 2025 16:49:16,239 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@130240210
19 окт. 2025 16:49:16,261 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1962706656
19 окт. 2025 16:49:16,261 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@130240210
19 окт. 2025 16:49:16,261 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@913685885
19 окт. 2025 16:49:16,285 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@761863997
19 окт. 2025 16:49:38,738 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@171256705
19 окт. 2025 16:50:12,080 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1213882826
19 окт. 2025 16:51:02,585 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@171256705
19 окт. 2025 16:51:59,777 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@891418238
19 окт. 2025 16:52:14,864 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@697125041
19 окт. 2025 16:52:14,893 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@697125041
19 окт. 2025 16:52:16,692 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1399743006
19 окт. 2025 16:52:16,708 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1399743006
19 окт. 2025 16:52:21,994 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@153722202
19 окт. 2025 16:52:22,004 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@153722202
19 окт. 2025 16:52:23,404 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@918419172
19 окт. 2025 16:52:23,413 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT Thread[RMI:Main.receipt, TID - (96),5,RMI Runtime]
19 окт. 2025 16:52:23,413 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT ENDED Thread[RMI:Main.receipt, TID - (96),5,RMI Runtime]
19 окт. 2025 16:52:23,416 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@918419172
19 окт. 2025 16:58:42,632 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@597791263
19 окт. 2025 16:59:25,746 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1907618233
19 окт. 2025 16:59:27,340 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@761863997
19 окт. 2025 16:59:27,340 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1907618233
19 окт. 2025 16:59:29,094 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@312766685
19 окт. 2025 16:59:31,219 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@920052537
19 окт. 2025 16:59:31,219 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1166606217
19 окт. 2025 16:59:31,862 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1523711173
19 окт. 2025 16:59:31,942 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1959441694
19 окт. 2025 16:59:31,942 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1254814559
19 окт. 2025 16:59:31,942 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@25176100
19 окт. 2025 16:59:31,942 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@909833863
19 окт. 2025 16:59:31,942 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@106615543
19 окт. 2025 17:00:09,041 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@338697649
19 окт. 2025 17:00:10,751 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@338697649
19 окт. 2025 17:00:10,751 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@761863997
19 окт. 2025 17:00:12,591 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1768471788
19 окт. 2025 17:00:13,283 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1187229440
19 окт. 2025 17:00:13,283 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1065159038
19 окт. 2025 17:00:13,805 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1354595811
19 окт. 2025 17:00:13,983 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@294990837
19 окт. 2025 17:00:13,983 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@881631406
19 окт. 2025 17:00:13,983 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1322245338
19 окт. 2025 17:00:13,983 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@814922900
19 окт. 2025 17:00:13,988 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@311489713
19 окт. 2025 17:00:24,402 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1527258955
19 окт. 2025 17:00:26,168 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@814922900
19 окт. 2025 17:00:26,169 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1065159038
19 окт. 2025 17:00:26,169 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1354595811
19 окт. 2025 17:00:26,169 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@311489713
19 окт. 2025 17:00:26,168 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@294990837
19 окт. 2025 17:00:26,169 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1187229440
19 окт. 2025 17:00:26,169 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@881631406
19 окт. 2025 17:00:26,169 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1322245338
19 окт. 2025 17:00:26,266 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1787440417
19 окт. 2025 17:00:26,299 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1782144137
19 окт. 2025 17:00:30,853 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1505600972
19 окт. 2025 17:00:30,887 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1787440417
19 окт. 2025 17:00:30,887 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1782144137
19 окт. 2025 17:00:30,888 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1505600972
19 окт. 2025 17:00:30,949 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@761863997
19 окт. 2025 17:00:31,175 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1082050430
19 окт. 2025 17:00:31,187 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@550068632
19 окт. 2025 17:00:32,196 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@550068632
19 окт. 2025 17:00:35,937 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@899303221
19 окт. 2025 17:00:36,725 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@899303221
19 окт. 2025 17:00:36,892 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@322180631
19 окт. 2025 17:00:37,070 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@290740951
19 окт. 2025 17:00:37,174 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@290740951
19 окт. 2025 17:00:38,040 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1807783514
19 окт. 2025 17:00:38,182 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1807783514
19 окт. 2025 17:00:42,906 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1050186687
19 окт. 2025 17:00:50,164 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@2020908101
19 окт. 2025 17:00:54,337 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@848270602
19 окт. 2025 17:01:01,810 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2020908101
19 окт. 2025 17:01:24,345 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@42003676
19 окт. 2025 17:01:45,891 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1050186687
19 окт. 2025 17:02:24,403 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@60942766
19 окт. 2025 17:21:20,457 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1037293922
19 окт. 2025 17:21:21,958 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@761863997
19 окт. 2025 17:21:21,958 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1037293922
19 окт. 2025 17:21:25,226 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@312766685
19 окт. 2025 17:21:26,532 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@945474471
19 окт. 2025 17:21:26,532 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@96433495
19 окт. 2025 17:21:27,262 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@784501687
19 окт. 2025 17:21:27,453 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2009478956
19 окт. 2025 17:21:27,453 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@868137843
19 окт. 2025 17:21:27,453 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1207924279
19 окт. 2025 17:21:27,453 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@549145894
19 окт. 2025 17:21:27,453 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1335791478
19 окт. 2025 17:21:32,036 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@293192911
19 окт. 2025 17:21:33,332 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@422006689
19 окт. 2025 17:21:33,603 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@422006689
19 окт. 2025 17:21:36,010 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@106758093
19 окт. 2025 17:21:36,368 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@106758093
19 окт. 2025 17:21:37,618 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1397325781
19 окт. 2025 17:21:37,768 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1397325781
19 окт. 2025 17:21:37,776 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1844602098
19 окт. 2025 17:21:37,862 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1844602098
19 окт. 2025 17:21:37,870 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1293638999
19 окт. 2025 17:21:37,934 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1293638999
19 окт. 2025 17:21:44,150 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1338380406
19 окт. 2025 17:21:44,151 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1855030425
19 окт. 2025 17:21:44,421 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@784501687
19 окт. 2025 17:21:44,421 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@868137843
19 окт. 2025 17:21:44,421 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@945474471
19 окт. 2025 17:21:44,421 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@549145894
19 окт. 2025 17:21:44,421 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2009478956
19 окт. 2025 17:21:44,421 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1335791478
19 окт. 2025 17:21:44,421 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@96433495
19 окт. 2025 17:21:44,421 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1207924279
19 окт. 2025 17:21:44,462 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2091289214
19 окт. 2025 17:21:44,470 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@120785623
19 окт. 2025 17:21:48,656 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1306927994
19 окт. 2025 17:21:48,679 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1306927994
19 окт. 2025 17:21:48,679 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2091289214
19 окт. 2025 17:21:48,679 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@120785623
19 окт. 2025 17:21:48,708 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@761863997
19 окт. 2025 17:22:14,152 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@365925028
19 окт. 2025 17:23:03,941 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1621905362
19 окт. 2025 17:23:14,176 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2061323466
19 окт. 2025 17:23:51,570 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@963932502
19 окт. 2025 17:23:56,756 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1851284414
19 окт. 2025 17:23:56,770 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1851284414
19 окт. 2025 17:23:58,258 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@843150579
19 окт. 2025 17:23:58,261 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT Thread[RMI:Main.receipt, TID - (84),5,RMI Runtime]
19 окт. 2025 17:23:58,261 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT ENDED Thread[RMI:Main.receipt, TID - (84),5,RMI Runtime]
19 окт. 2025 17:23:58,273 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@843150579
19 окт. 2025 17:23:59,518 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@794755180
19 окт. 2025 17:23:59,524 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@794755180
19 окт. 2025 17:24:00,298 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1852690750
19 окт. 2025 17:24:00,298 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT Thread[RMI:Main.receipt, TID - (84),5,RMI Runtime]
19 окт. 2025 17:24:00,298 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT ENDED Thread[RMI:Main.receipt, TID - (84),5,RMI Runtime]
19 окт. 2025 17:24:00,306 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1852690750
19 окт. 2025 17:24:26,189 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1621905362
19 окт. 2025 17:24:38,288 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@313234198
19 окт. 2025 17:24:38,302 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@313234198
19 окт. 2025 17:24:42,265 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1389529980
19 окт. 2025 17:24:42,298 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT Thread[RMI:Main.receipt, TID - (85),5,RMI Runtime]
19 окт. 2025 17:24:42,298 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT ENDED Thread[RMI:Main.receipt, TID - (85),5,RMI Runtime]
19 окт. 2025 17:24:42,299 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION INTERRUPT Thread[RMI:Main.receipt, TID - (85),5,RMI Runtime] PROCESS 85 SQL 49088 QUERY SELECT t0.k0 AS jkey0,(ts_headline('russian',t0.k0,prefixSearch('russian', 'товар 1', ','))) AS jprop0,(ts_rank(to_tsvector('russian', t0.k0),prefixSearch('russian', 'товар 1', ','))) AS jprop1,t0.e0 AS jprop2 FROM (SELECT t0.e0 AS k0,notZero(SUM(1)) AS e0 FROM (SELECT t0.key0 AS k0,t0.Main_name_Item AS e0 FROM _auto_Main_Item t0 WHERE (to_tsvector('russian', t0.Main_name_Item) @@ prefixSearch('russian', CAST('товар 1' AS varchar(7)), ',') OR t0.Main_name_Item ILIKE ('%' || CAST('товар 1' AS varchar(7)) || '%')) LIMIT 25) t0 WHERE 1=1 GROUP BY 1) t0 WHERE t0.e0 IS NOT NULL ORDER BY 3 DESC NULLS LAST,4 DESC NULLS LAST LIMIT 15
19 окт. 2025 17:24:42,347 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1389529980
19 окт. 2025 17:24:52,278 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@255726639
19 окт. 2025 17:24:52,285 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@255726639
19 окт. 2025 17:25:33,203 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@469738665
19 окт. 2025 17:26:28,315 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1879933365
19 окт. 2025 17:26:28,321 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1879933365
19 окт. 2025 17:26:29,486 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1922730472
19 окт. 2025 17:26:29,486 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT Thread[RMI:Main.shipment, TID - (88),5,RMI Runtime]
19 окт. 2025 17:26:29,486 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - THREAD INTERRUPT ENDED Thread[RMI:Main.shipment, TID - (88),5,RMI Runtime]
19 окт. 2025 17:26:29,492 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1922730472
19 окт. 2025 17:26:30,179 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1529079253
19 окт. 2025 17:26:30,184 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1529079253
19 окт. 2025 17:26:49,895 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1496186861
19 окт. 2025 17:26:49,900 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1496186861
19 окт. 2025 17:26:51,644 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION OPEN SQL@1419538354
19 окт. 2025 17:26:51,650 admin - dilpkn - 172.20.10.3  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1419538354
19 окт. 2025 17:28:22,731 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@469738665
